Data info
File name: C:\DEWESoft7\Data\Test_kastor_choco_2.d7d
Start time: 20/01/1980 07:28:21.614
Number of channels: 3
Sample rate: 5000
Store type: Toujours rapide


Data1

Time [s]	AI 0 [V]	AI 1 [V]	AI 2 [V]	
9,3376	2,0654092	2,5957997	2,7272034
9,3378	2,06516	2,5957687	2,7270937
9,338	2,0649884	2,5957246	2,726711
9,3382	2,0647869	2,5958271	2,7261376
9,3384	2,0646272	2,5959082	2,725389
9,3386	2,0644019	2,5964231	2,7246439
9,3388	2,0640836	2,5971098	2,7238774
9,339	2,0638571	2,5978775	2,7232218
9,3392	2,063422	2,5986011	2,7226889
9,3394	2,063298	2,5992246	2,7220905
9,3396	2,0636985	2,5996966	2,7214253
9,3398	2,0642576	2,5997825	2,720902
9,34	2,0647297	2,59986	2,7203131
9,3402	2,0651016	2,5999517	2,7198815
9,3404	2,0650265	2,599947	2,7193582
9,3406	2,0644233	2,600127	2,7189016
9,3408	2,0637677	2,6002748	2,7189398
9,341	2,0631752	2,6004798	2,7192116
9,3412	2,0627842	2,6006348	2,7194357
9,3414	2,0623276	2,6006658	2,7195251
9,3416	2,0618472	2,6004858	2,7195883
9,3418	2,0614562	2,6003821	2,7195454
9,342	2,0609853	2,600239	2,7195263
9,3422	2,0599077	2,6003833	2,7194917
9,3424	2,0588551	2,6007385	2,7194309
9,3426	2,0578728	2,6010842	2,7191985
9,3428	2,0570931	2,6014442	2,7192378
9,343	2,0563791	2,6019676	2,7192795
9,3432	2,0557389	2,6024909	2,7192652
9,3434	2,0551226	2,6030035	2,7191174
9,3436	2,0545981	2,6034887	2,7193797
9,3438	2,0539031	2,6041586	2,7199328
9,344	2,0534716	2,6046593	2,7206194
9,3442	2,0530126	2,6051028	2,7213275
9,3444	2,0522401	2,6054211	2,7221024
9,3446	2,0519433	2,6053185	2,7228856
9,3448	2,0519779	2,6052172	2,7236068
9,345	2,0523295	2,6047142	2,7241993
9,3452	2,0530138	2,6044066	2,7248895
9,3454	2,0537124	2,6041825	2,7252555
9,3456	2,0542703	2,603919	2,7253377
9,3458	2,0548532	2,6036687	2,7249753
9,346	2,0552323	2,6032395	2,7248502
9,3462	2,055572	2,6028366	2,7245665
9,3464	2,0560322	2,6023431	2,7244258
9,3466	2,0564387	2,6018233	2,7242517
9,3468	2,0566914	2,6013501	2,7240121
9,347	2,0569572	2,6007481	2,7237296
9,3472	2,0567272	2,6000888	2,7235782
9,3474	2,0559952	2,6001055	2,7233732
9,3476	2,0554934	2,6001723	2,7232182
9,3478	2,055119	2,6001294	2,7229285
9,348	2,0547078	2,600121	2,722702
9,3482	2,0542345	2,6000793	2,7225566
9,3484	2,0539973	2,5998695	2,7222359
9,3486	2,0537052	2,5997658	2,722106
9,3488	2,0534608	2,5997145	2,7218568
9,349	2,0530829	2,5995584	2,721777
9,3492	2,0528672	2,599606	2,7216423
9,3494	2,0527647	2,5997002	2,7210498
9,3496	2,0524929	2,5998611	2,7205455
9,3498	2,0525036	2,6001174	2,7199006
9,35	2,0524833	2,6002045	2,7192748
9,3502	2,0520256	2,6003475	2,7189124
9,3504	2,0516191	2,6006908	2,7188492
9,3506	2,0511672	2,6007528	2,718755
9,3508	2,0508037	2,6008208	2,7186048
9,351	2,0504901	2,6009912	2,7184296
9,3512	2,0502768	2,6010187	2,7181089
9,3514	2,0501921	2,6010127	2,7179945
9,3516	2,0499251	2,6010818	2,7179646
9,3518	2,0496819	2,6009388	2,7179646
9,352	2,0495174	2,6007659	2,7179015
9,3522	2,0491347	2,6005907	2,7178133
9,3524	2,0481584	2,6004095	2,7177274
9,3526	2,0472143	2,6008077	2,7176571
9,3528	2,0464001	2,6013954	2,7176166
9,353	2,045686	2,6018412	2,7176857
9,3532	2,0449052	2,6022811	2,717737
9,3534	2,044451	2,6026864	2,7179062
9,3536	2,0439825	2,6031048	2,7180123
9,3538	2,0434961	2,6036425	2,7182114
9,354	2,042788	2,6041932	2,7184045
9,3542	2,0421479	2,6046176	2,7186167
9,3544	2,0420144	2,6049848	2,7187467
9,3546	2,0419917	2,6056142	2,7187085
9,3548	2,0423195	2,6063938	2,7185392
9,355	2,0429978	2,6068933	2,7182007
9,3552	2,0437739	2,6068063	2,7181137
9,3554	2,0441673	2,6066287	2,7180791
9,3556	2,0447323	2,6065631	2,7182865
9,3558	2,0450888	2,6062031	2,7183807
9,356	2,045326	2,6056774	2,7185655
9,3562	2,0457647	2,6050944	2,7186871
9,3564	2,0458124	2,6047893	2,7186358
9,3566	2,045922	2,6043732	2,7187955
9,3568	2,0460687	2,6040514	2,7187324
9,357	2,0461879	2,6035352	2,7187169
9,3572	2,0463369	2,6031692	2,7188253
9,3574	2,0462296	2,6025851	2,7186799
9,3576	2,045562	2,6024146	2,7185392
9,3578	2,0451233	2,602572	2,7183235
9,358	2,0445678	2,6025815	2,7181101
9,3582	2,0441804	2,6027341	2,7178979
9,3584	2,043936	2,6028807	2,7175868
9,3586	2,0438645	2,6028056	2,7172863
9,3588	2,043756	2,602802	2,7169764
9,359	2,0431802	2,6027424	2,716639
9,3592	2,0423422	2,6027234	2,7163756
9,3594	2,0415292	2,6028044	2,7163315
9,3596	2,0406959	2,6029725	2,7166843
9,3598	2,039784	2,6030452	2,717185
9,36	2,0393715	2,6031322	2,7175272
9,3602	2,0394394	2,6028247	2,7179599
9,3604	2,0393238	2,6021082	2,7183533
9,3606	2,0394239	2,6016564	2,7186811
9,3608	2,0393572	2,6012654	2,7186632
9,361	2,0390949	2,6009495	2,718457
9,3612	2,0390198	2,6006706	2,7182209
9,3614	2,0389256	2,6006813	2,717948
9,3616	2,038748	2,6009436	2,7176774
9,3618	2,03863	2,601176	2,7174532
9,362	2,038425	2,6011403	2,7172363
9,3622	2,038245	2,6010735	2,7169013
9,3624	2,037935	2,6008983	2,716713
9,3626	2,0371709	2,6006157	2,7164102
9,3628	2,0364211	2,6007993	2,7164364
9,363	2,0356057	2,6012535	2,7164412
9,3632	2,0349035	2,6016219	2,7166259
9,3634	2,0340941	2,601933	2,7167118
9,3636	2,0336447	2,6023526	2,7169096
9,3638	2,0338259	2,6028318	2,7171886
9,364	2,0339069	2,6031561	2,7171421
9,3642	2,0341811	2,6037724	2,7170837
9,3644	2,0344017	2,6043196	2,7165627
9,3646	2,0347307	2,604862	2,7160919
9,3648	2,0345137	2,6054294	2,7155828
9,365	2,0345328	2,6059909	2,7152681
9,3652	2,0349798	2,606668	2,714957
9,3654	2,035614	2,6068814	2,7147722
9,3656	2,0361469	2,606854	2,7145648
9,3658	2,0366547	2,6069541	2,7141356
9,366	2,0368943	2,6069052	2,7136898
9,3662	2,0371363	2,6071663	2,7132189
9,3664	2,0371721	2,607245	2,7129173
9,3666	2,0373926	2,6073999	2,7129984
9,3668	2,0373247	2,6073666	2,7131391
9,367	2,0373819	2,6072736	2,7133238
9,3672	2,0374129	2,6067681	2,7135813
9,3674	2,0376418	2,6058562	2,713635
9,3676	2,0377049	2,6050551	2,7138591
9,3678	2,0372984	2,6045663	2,713871
9,368	2,036911	2,6046283	2,7138877
9,3682	2,0365641	2,6045151	2,7137148
9,3684	2,0358965	2,6044126	2,7135491
9,3686	2,0349703	2,6043446	2,7135098
9,3688	2,0340476	2,6042373	2,7134776
9,369	2,0331404	2,6043053	2,713939
9,3692	2,0323048	2,6043828	2,7145004
9,3694	2,0317361	2,6044674	2,7148247
9,3696	2,0310078	2,6044948	2,7151811
9,3698	2,0303998	2,6046677	2,7154469
9,37	2,0296857	2,6047666	2,7157366
9,3702	2,0292673	2,6050193	2,715981
9,3704	2,0294294	2,6050837	2,716099
9,3706	2,0295498	2,6045306	2,7164698
9,3708	2,0297287	2,6041753	2,7166355
9,371	2,0297525	2,6037366	2,7169621
9,3712	2,0296023	2,6032348	2,7172005
9,3714	2,0295939	2,602783	2,7173698
9,3716	2,029495	2,6022131	2,7177286
9,3718	2,0293972	2,6015706	2,7182233
9,372	2,0292387	2,6009817	2,7184939
9,3722	2,0291004	2,6003928	2,7185893
9,3724	2,0289848	2,5996048	2,7183378
9,3726	2,0287881	2,5991006	2,7180791
9,3728	2,0283566	2,5991828	2,717979
9,373	2,0278571	2,5996954	2,7178061
9,3732	2,0276687	2,600456	2,7177608
9,3734	2,0276186	2,6009519	2,7174211
9,3736	2,027801	2,6013405	2,7169204
9,3738	2,0279059	2,6016648	2,7162182
9,374	2,0281134	2,6019843	2,7154613
9,3742	2,0283983	2,6023204	2,715081
9,3744	2,0282266	2,6026161	2,7145135
9,3746	2,0282505	2,6029916	2,7141273
9,3748	2,0282004	2,603379	2,7137923
9,375	2,0282123	2,6038797	2,7133131
9,3752	2,0280013	2,6043828	2,7128756
9,3754	2,0281098	2,6048775	2,7123797
9,3756	2,0285747	2,6049681	2,7121675
9,3758	2,0291362	2,6048334	2,7119136
9,376	2,0296094	2,604763	2,7117002
9,3762	2,0298944	2,6047738	2,7113235
9,3764	2,0301125	2,6049395	2,710954
9,3766	2,030314	2,6050599	2,7106655
9,3768	2,0306013	2,6052446	2,7103436
9,377	2,0308278	2,6053996	2,7100706
9,3772	2,0309541	2,6052613	2,7096891
9,3774	2,0313559	2,6054699	2,7092242
9,3776	2,0315299	2,6055164	2,7085447
9,3778	2,0314322	2,6054664	2,7082503
9,378	2,0305691	2,6054783	2,7083158
9,3782	2,0293484	2,6058609	2,7088547
9,3784	2,0284042	2,606432	2,7097869
9,3786	2,0275173	2,6063938	2,7105665
9,3788	2,0266995	2,605967	2,7112448
9,379	2,0260618	2,6058908	2,7119279
9,3792	2,0254931	2,6057847	2,7125537
9,3794	2,0251307	2,6058097	2,7131522
9,3796	2,0247862	2,6059396	2,7135229
9,3798	2,0244787	2,6060207	2,7139735
9,38	2,0240901	2,6060886	2,7144611
9,3802	2,0235882	2,6061161	2,7147424
9,3804	2,0230315	2,6063402	2,7151108
9,3806	2,0232127	2,6063759	2,7153587
9,3808	2,0236788	2,6060135	2,7156377
9,381	2,024003	2,6054819	2,716037
9,3812	2,0241902	2,6050205	2,716229
9,3814	2,0243344	2,604645	2,7166057
9,3816	2,0243428	2,6042254	2,7168119
9,3818	2,0242844	2,6038344	2,7171767
9,382	2,0242343	2,6034136	2,7175283
9,3822	2,0240042	2,6028831	2,7177942
9,3824	2,0241854	2,6022286	2,717936
9,3826	2,0245407	2,6013453	2,7180707
9,3828	2,0253119	2,6005824	2,7182901
9,383	2,0258698	2,5998802	2,718091
9,3832	2,0259128	2,5991697	2,7178252
9,3834	2,0257804	2,5991042	2,7178228
9,3836	2,0256684	2,5990469	2,7172589
9,3838	2,0254645	2,5989575	2,7166188
9,384	2,0254192	2,599097	2,7158105
9,3842	2,0255408	2,5994344	2,7150011
9,3844	2,0255361	2,5998468	2,7142489
9,3846	2,0256088	2,600549	2,7136683
9,3848	2,0256147	2,6010401	2,7131665
9,385	2,0254502	2,6016028	2,7126575
9,3852	2,0253906	2,6022406	2,7121961
9,3854	2,0251403	2,6028128	2,7117121
9,3856	2,0251844	2,6035697	2,7113688
9,3858	2,0257018	2,6039536	2,7109766
9,386	2,026336	2,6038499	2,7104962
9,3862	2,0269356	2,6037414	2,7100551
9,3864	2,0272622	2,6036294	2,7097476
9,3866	2,0276234	2,6035554	2,7092016
9,3868	2,0280561	2,6034803	2,7086508
9,387	2,0280883	2,6035662	2,7080643
9,3872	2,0279739	2,6033778	2,7076876
9,3874	2,0275745	2,6032443	2,707423
9,3876	2,0270214	2,6030381	2,7074468
9,3878	2,0266936	2,6030226	2,7077627
9,388	2,0265362	2,6028295	2,707963
9,3882	2,0260773	2,6025994	2,7079618
9,3884	2,0251069	2,6026602	2,7081013
9,3886	2,0244477	2,6033349	2,7082801
9,3888	2,023649	2,6037998	2,7082491
9,389	2,0231376	2,6042075	2,7082729
9,3892	2,02265	2,6047344	2,7084148
9,3894	2,0223222	2,605185	2,7090883
9,3896	2,0219824	2,6055605	2,7097213
9,3898	2,0217392	2,6059635	2,7105868
9,39	2,0213959	2,6058633	2,711283
9,3902	2,021018	2,6056237	2,7119803
9,3904	2,0205829	2,605557	2,7126491
9,3906	2,0201359	2,6055868	2,713263
9,3908	2,020323	2,6058371	2,7138865
9,391	2,0206807	2,6055439	2,7144492
9,3912	2,0210133	2,6050444	2,7150357
9,3914	2,0211432	2,6046557	2,7156162
9,3916	2,021322	2,6041873	2,716217
9,3918	2,0218441	2,6037569	2,7166224
9,392	2,0223281	2,6032169	2,7169406
9,3922	2,0230756	2,6025636	2,7170587
9,3924	2,0234988	2,6019306	2,7165878
9,3926	2,0239875	2,6014323	2,7159977
9,3928	2,0244668	2,6010449	2,7158713
9,393	2,0249138	2,6002998	2,7157176
9,3932	2,0255814	2,599854	2,7156711
9,3934	2,0255909	2,5992186	2,7154469
9,3936	2,0252726	2,5991197	2,7153587
9,3938	2,02507	2,5990887	2,7150917
9,394	2,0248101	2,598923	2,714957
9,3942	2,024735	2,5986977	2,7148175
9,3944	2,0245359	2,5984533	2,7144516
9,3946	2,0244846	2,5981803	2,7144182
9,3948	2,0245728	2,5979979	2,7144945
9,395	2,0244215	2,5977392	2,7142
9,3952	2,0242283	2,5975366	2,7135348
9,3954	2,0241985	2,5976474	2,7126801
9,3956	2,0241234	2,5979979	2,7119637
9,3958	2,0239851	2,5987442	2,7111065
9,396	2,0245252	2,5994511	2,7103376
9,3962	2,0251808	2,5994201	2,7095747
9,3964	2,0255611	2,5992651	2,7089417
9,3966	2,0255396	2,5992806	2,7083802
9,3968	2,0252023	2,5992258	2,7080691
9,397	2,0248923	2,5993533	2,7082288
9,3972	2,0245919	2,599345	2,7084136
9,3974	2,0244334	2,5994534	2,7085161
9,3976	2,0242486	2,5994153	2,7085221
9,3978	2,0241628	2,5994534	2,7087796
9,398	2,0239637	2,5994153	2,7088439
9,3982	2,0240352	2,5992019	2,7089739
9,3984	2,0241103	2,599016	2,7090597
9,3986	2,0233271	2,5988932	2,7091384
9,3988	2,0227001	2,5994356	2,7093446
9,399	2,0220683	2,5998647	2,7094138
9,3992	2,0215342	2,6002641	2,7095914
9,3994	2,0212576	2,6006932	2,7097094
9,3996	2,0209906	2,6011271	2,7099454
9,3998	2,0207641	2,6016207	2,7100754
9,4	2,0204363	2,6020761	2,7103376
9,4002	2,0202336	2,60269	2,7104497
9,4004	2,0199428	2,6032383	2,7104723
9,4006	2,019485	2,6037223	2,7107847
9,4008	2,0188568	2,604285	2,7114904
9,401	2,0188115	2,6048226	2,7122045
9,4012	2,019752	2,6050515	2,7130926
9,4014	2,0208237	2,6044698	2,713778
9,4016	2,0217035	2,6037211	2,713995
9,4018	2,0227132	2,6031573	2,7138841
9,402	2,0232961	2,6024885	2,7139008
9,4022	2,0238528	2,6019533	2,7138555
9,4024	2,0242808	2,6013203	2,7137494
9,4026	2,0246742	2,6005275	2,7136433
9,4028	2,0251057	2,5997825	2,7136683
9,403	2,0255611	2,5992258	2,7136469
9,4032	2,0259938	2,5984986	2,7135861
9,4034	2,0264981	2,5978954	2,7135134
9,4036	2,0267603	2,5974066	2,7132905
9,4038	2,0263026	2,5970645	2,7131677
9,404	2,0259938	2,5969763	2,7130449
9,4042	2,0258722	2,5969691	2,7129567
9,4044	2,0256982	2,5968273	2,7127969
9,4046	2,0255599	2,5968344	2,712723
9,4048	2,0254014	2,5966651	2,7124822
9,405	2,0254192	2,5967236	2,7121925
9,4052	2,0254657	2,5966556	2,7119434
9,4054	2,0254669	2,5966127	2,711674
9,4056	2,0255754	2,5964792	2,7114356
9,4058	2,0249841	2,596565	2,7110589
9,406	2,0239971	2,5965054	2,7110875
9,4062	2,0236287	2,5964673	2,7112985
9,4064	2,0237658	2,5960679	2,7114999
9,4066	2,0235739	2,5952477	2,7115047
9,4068	2,0236299	2,5947673	2,7113819
9,407	2,0234702	2,5944848	2,7110946
9,4072	2,0234785	2,594517	2,7107942
9,4074	2,0233474	2,5947518	2,7106214
9,4076	2,0232651	2,5945086	2,71034
9,4078	2,0232329	2,5943561	2,7100873
9,408	2,0231948	2,5942404	2,7099657
9,4082	2,0233092	2,5940652	2,709918
9,4084	2,0234392	2,5938613	2,7098501
9,4086	2,0236931	2,5934811	2,7097654
9,4088	2,0233295	2,593313	2,7097094
9,409	2,022557	2,5935204	2,7097058
9,4092	2,0221422	2,5941474	2,7098465
9,4094	2,0216486	2,5944633	2,7101529
9,4096	2,0215437	2,5947232	2,7104282
9,4098	2,0212898	2,5948913	2,7107084
9,41	2,0209751	2,5952942	2,7109754
9,4102	2,0205388	2,5956793	2,7111661
9,4104	2,0206032	2,596112	2,7115583
9,4106	2,0209107	2,5966496	2,7116525
9,4108	2,0214555	2,5970049	2,711724
9,411	2,0217202	2,5974805	2,7115238
9,4112	2,021899	2,5980015	2,7110696
9,4114	2,0227466	2,5985427	2,7106178
9,4116	2,0236561	2,5985343	2,710216
9,4118	2,0243917	2,5982757	2,7095604
9,412	2,0251224	2,5981636	2,7093005
9,4122	2,0254848	2,5980146	2,7092087
9,4124	2,0257494	2,5978119	2,7092767
9,4126	2,0262322	2,5977345	2,7093184
9,4128	2,026603	2,597316	2,7095807
9,413	2,0269547	2,5964994	2,7096987
9,4132	2,0273218	2,59587	2,7098548
9,4134	2,027602	2,5950785	2,7099025
9,4136	2,027987	2,5943954	2,7100229
9,4138	2,028353	2,5935824	2,7099597
9,414	2,028223	2,592978	2,7100241
9,4142	2,027801	2,5928671	2,7099729
9,4144	2,0275245	2,5927968	2,7097952
9,4146	2,0274363	2,5924904	2,7096117
9,4148	2,0273886	2,5922985	2,7093673
9,415	2,0273302	2,5919719	2,7091193
9,4152	2,026721	2,591774	2,7088869
9,4154	2,0259354	2,5914903	2,7086639
9,4156	2,025275	2,5911982	2,7088857
9,4158	2,0246193	2,5910838	2,7093542
9,416	2,0238731	2,5910528	2,7096987
9,4162	2,0231578	2,5910051	2,7099597
9,4164	2,0228384	2,5911267	2,7101028
9,4166	2,0230827	2,5907893	2,7105391
9,4168	2,0233521	2,5902398	2,7105737
9,417	2,0235691	2,5895972	2,7109885
9,4172	2,0237384	2,5890048	2,7113104
9,4174	2,0238647	2,5885398	2,7117193
9,4176	2,0237324	2,5878043	2,7119589
9,4178	2,0239208	2,5873191	2,7120018
9,418	2,0241175	2,5867934	2,711798
9,4182	2,0243976	2,586468	2,7114785
9,4184	2,0245109	2,5862224	2,7111447
9,4186	2,0245657	2,5861616	2,7108729
9,4188	2,0247612	2,586226	2,7106667
9,419	2,0247815	2,5858123	2,7105701
9,4192	2,0242367	2,5857873	2,7105427
9,4194	2,0235286	2,5863237	2,7106106
9,4196	2,0229409	2,5866337	2,7107608
9,4198	2,0231471	2,5869019	2,7109754
9,42	2,0235333	2,5870974	2,7109301
9,4202	2,0241103	2,5874491	2,7107358
9,4204	2,0246754	2,5876482	2,7101016
9,4206	2,0250068	2,588026	2,7096736
9,4208	2,0253704	2,588274	2,7091539
9,421	2,0256422	2,588448	2,7088344
9,4212	2,0258758	2,5887365	2,7083755
9,4214	2,025821	2,5891657	2,7080441
9,4216	2,0261846	2,58954	2,7076507
9,4218	2,026876	2,5895519	2,7071583
9,422	2,0275865	2,5893385	2,7068365
9,4222	2,0280848	2,589056	2,706511
9,4224	2,0284877	2,5888474	2,7060628
9,4226	2,0287774	2,5884862	2,7054965
9,4228	2,0291529	2,5884075	2,7051485
9,423	2,0294271	2,5884469	2,7048469
9,4232	2,0300004	2,5882633	2,7043509
9,4234	2,0303438	2,5882263	2,7041018
9,4236	2,0307884	2,5881631	2,70419
9,4238	2,031158	2,5878234	2,7042246
9,424	2,0318613	2,5875039	2,7042997
9,4242	2,0319519	2,5868685	2,7043474
9,4244	2,0314178	2,5864167	2,7044964
9,4246	2,0306954	2,5862725	2,70455
9,4248	2,0297966	2,5860126	2,7049553
9,425	2,0290146	2,5859613	2,7056122
9,4252	2,0283017	2,5856848	2,7061832
9,4254	2,027844	2,5856299	2,7067113
9,4256	2,027354	2,5855012	2,7071905
9,4258	2,0268795	2,5854046	2,7074587
9,426	2,026473	2,5851328	2,7078211
9,4262	2,0258639	2,5850685	2,7081239
9,4264	2,0253751	2,5849719	2,7083993
9,4266	2,0249281	2,5848098	2,7085674
9,4268	2,0251021	2,5847275	2,7088475
9,427	2,0256422	2,5840123	2,7090037
9,4272	2,0259128	2,5833244	2,7090716
9,4274	2,0261321	2,5827129	2,7093697
9,4276	2,0263157	2,5819905	2,7095389
9,4278	2,026473	2,5813968	2,7096927
9,428	2,026603	2,5806339	2,7099013
9,4282	2,0267663	2,5799234	2,7100801
9,4284	2,0269678	2,5791843	2,7103388
9,4286	2,0271299	2,5782831	2,7106535
9,4288	2,0271132	2,5775642	2,7111268
9,429	2,0273921	2,5766523	2,7115929
9,4292	2,0281646	2,5758262	2,7117634
9,4294	2,0284114	2,5752265	2,7115631
9,4296	2,0287356	2,5752075	2,7109671
9,4298	2,0291123	2,5754721	2,7101576
9,43	2,029377	2,575887	2,7092147
9,4302	2,0295868	2,5764472	2,7085435
9,4304	2,0300195	2,5767715	2,707907
9,4306	2,0302734	2,5769372	2,7073169
9,4308	2,030376	2,5772293	2,7067769
9,431	2,0305464	2,5775082	2,7062786
9,4312	2,0306418	2,5776238	2,7056646
9,4314	2,0307479	2,5780518	2,705164
9,4316	2,030606	2,5782902	2,7046955
9,4318	2,0306811	2,5786049	2,7042413
9,432	2,0312378	2,5786848	2,7037668
9,4322	2,0316718	2,5782807	2,7032161
9,4324	2,0321903	2,5777657	2,7026927
9,4326	2,032691	2,5776155	2,7022135
9,4328	2,0331571	2,5775845	2,7018511
9,433	2,0336185	2,5773687	2,70136
9,4332	2,0341334	2,5770862	2,7009833
9,4334	2,0345912	2,5770981	2,7004659
9,4336	2,035161	2,5768478	2,6999736
9,4338	2,0352898	2,5766273	2,6993263
9,434	2,0349822	2,5762506	2,6989567
9,4342	2,0348356	2,5760157	2,6987863
9,4344	2,0344267	2,5756724	2,6987207
9,4346	2,0334897	2,5756223	2,6987243
9,4348	2,0328293	2,5760014	2,6988471
9,435	2,0320115	2,576098	2,6990783
9,4352	2,0314667	2,5761421	2,6996088
9,4354	2,0309541	2,5760705	2,7002776
9,4356	2,0307431	2,5756974	2,7009594
9,4358	2,0303807	2,5752432	2,7013481
9,436	2,0301149	2,5749083	2,7017188
9,4362	2,0298026	2,5746579	2,702136
9,4364	2,0296214	2,5744469	2,7025676
9,4366	2,0294163	2,574435	2,702899
9,4368	2,0291481	2,5744183	2,7033067
9,437	2,0291994	2,5743241	2,7034724
9,4372	2,0298157	2,5741012	2,7037835
9,4374	2,0303295	2,5734038	2,7040899
9,4376	2,0307157	2,5729461	2,7045786
9,4378	2,0310924	2,5723143	2,7048528
9,438	2,0313284	2,5718696	2,7053332
9,4382	2,0313427	2,5713236	2,7055144
9,4384	2,0318267	2,570873	2,7059054
9,4386	2,0325098	2,5703259	2,7061474
9,4388	2,0334194	2,5697191	2,706219
9,439	2,034497	2,5689085	2,7060819
9,4392	2,0352898	2,5682218	2,7055573
9,4394	2,0362661	2,5674756	2,7052212
9,4396	2,0366023	2,5668211	2,7050221
9,4398	2,0365546	2,5663872	2,7048111
9,44	2,0366297	2,5661309	2,7046025
9,4402	2,0367799	2,5658269	2,7045894
9,4404	2,0370016	2,5653203	2,704469
9,4406	2,0372937	2,565021	2,7038264
9,4408	2,0374451	2,5646849	2,7031887
9,441	2,0376334	2,5644846	2,7024293
9,4412	2,0376382	2,5646276	2,701509
9,4414	2,0377312	2,5650246	2,700628
9,4416	2,0377836	2,5655909	2,6997697
9,4418	2,0376608	2,5659807	2,698971
9,442	2,0375059	2,5663502	2,6981413
9,4422	2,0379744	2,5665326	2,6974142
9,4424	2,0386288	2,5663705	2,6965475
9,4426	2,039151	2,5656922	2,6955414
9,4428	2,0398233	2,5655742	2,6949143
9,443	2,0402417	2,5652988	2,6943207
9,4432	2,0404074	2,5650342	2,6937318
9,4434	2,0402453	2,5648434	2,6933813
9,4436	2,0400629	2,5646098	2,6932633
9,4438	2,0398579	2,5643427	2,6934779
9,444	2,0396433	2,5640137	2,6936007
9,4442	2,0397315	2,5638969	2,693609
9,4444	2,0397029	2,5634701	2,6936591
9,4446	2,0397577	2,563159	2,6938212
9,4448	2,0392499	2,5629933	2,693789
9,445	2,0387266	2,5633163	2,693814
9,4452	2,0381663	2,5637121	2,6938331
9,4454	2,0376453	2,563916	2,6939011
9,4456	2,0374629	2,564189	2,6939309
9,4458	2,0373175	2,5645823	2,6937783
9,446	2,0372376	2,56499	2,6936257
9,4462	2,0371161	2,5652463	2,6937437
9,4464	2,0368562	2,5656064	2,6941514
9,4466	2,0368669	2,5657196	2,694627
9,4468	2,036694	2,565871	2,695092
9,447	2,0362875	2,5656636	2,6955843
9,4472	2,0362422	2,5651963	2,6961315
9,4474	2,0365069	2,5646658	2,6966119
9,4476	2,0369313	2,563848	2,696985
9,4478	2,0376966	2,5629814	2,6974094
9,448	2,038847	2,5623066	2,6976979
9,4482	2,0398662	2,5615926	2,6978219
9,4484	2,0407019	2,560956	2,6974893
9,4486	2,0415494	2,5601859	2,6970506
9,4488	2,0422707	2,5594754	2,6966631
9,449	2,0431123	2,5587161	2,6965058
9,4492	2,043762	2,5580842	2,6963556
9,4494	2,0444474	2,5572617	2,6960397
9,4496	2,04532	2,5565441	2,6957679
9,4498	2,0458302	2,5558133	2,6953351
9,45	2,0459268	2,555352	2,6951444
9,4502	2,0458338	2,5553842	2,6949584
9,4504	2,0457957	2,5551994	2,6946676
9,4506	2,0458875	2,5550241	2,6944125
9,4508	2,045965	2,5547607	2,694062
9,451	2,0462534	2,5544674	2,6936841
9,4512	2,0462415	2,5542386	2,6933253
9,4514	2,0463297	2,5538487	2,692939
9,4516	2,0463965	2,553441	2,6927233
9,4518	2,0464048	2,5530751	2,6923978
9,452	2,0463929	2,5527365	2,6916087
9,4522	2,0463953	2,5523896	2,6906526
9,4524	2,0464919	2,5522788	2,6895058
9,4526	2,0468984	2,5522084	2,6886117
9,4528	2,0471058	2,5521953	2,687813
9,453	2,0471666	2,5520451	2,6874852
9,4532	2,0471666	2,5519533	2,6873183
9,4534	2,0472524	2,5517375	2,6870453
9,4536	2,0471439	2,551517	2,6868093
9,4538	2,0472882	2,5512786	2,6865458
9,454	2,0473967	2,5510259	2,6863086
9,4542	2,0475028	2,550797	2,6861906
9,4544	2,0476434	2,5505443	2,6859367
9,4546	2,0477865	2,5500412	2,6858485
9,4548	2,0480642	2,5496383	2,6857948
